id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_image_extensions_media_color,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions,profile_banner_extensions_alt_text,profile_banner_extensions_media_availability,profile_banner_extensions_media_color,profile_banner_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name,images
36789856,36789856,john vause,vausecnn,,"If there are no dogs in Heaven, then when I die I want to go where they went. Will Rogers",https://t.co/VqZsrbXhNB,"{'url': {'urls': [{'url': 'https://t.co/VqZsrbXhNB', 'expanded_url': 'http://www.cnn.com/CNN/anchors_reporters/vause.john.html', 'display_url': 'cnn.com/CNN/anchors_re…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,24599,0,24599,953,471,Thu Apr 30 22:15:56 +0000 2009,2618,,,True,True,14076,334,,False,False,False,000000,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1046689162873659392/VDb03r3r_normal.jpg,https://pbs.twimg.com/profile_images/1046689162873659392/VDb03r3r_normal.jpg,https://pbs.twimg.com/profile_banners/36789856/1541505729,"{'palette': [{'rgb': {'red': 48, 'green': 48, 'blue': 48}, 'percentage': 45.81}, {'rgb': {'red': 131, 'green': 146, 'blue': 155}, 'percentage': 23.9}, {'rgb': {'red': 188, 'green': 173, 'blue': 154}, 'percentage': 11.31}, {'rgb': {'red': 129, 'green': 94, 'blue': 66}, 'percentage': 9.33}, {'rgb': {'red': 108, 'green': 69, 'blue': 61}, 'percentage': 3.16}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 22, 'green': 30, 'blue': 38}, 'percentage': 50.64}, {'rgb': {'red': 57, 'green': 97, 'blue': 146}, 'percentage': 21.35}, {'rgb': {'red': 224, 'green': 224, 'blue': 224}, 'percentage': 7.9}, {'rgb': {'red': 185, 'green': 113, 'blue': 82}, 'percentage': 5.32}, {'rgb': {'red': 72, 'green': 45, 'blue': 32}, 'percentage': 4.43}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",ABB8C2,000000,000000,000000,False,False,False,False,,,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John Vause,"[{'url': 'http://pbs.twimg.com/profile_images/1046689162873659392/VDb03r3r_400x400.jpg', 'path': 'John Vause-vausecnn-VDb03r3r_400x400.jpg', 'checksum': 'ad40e904282447e29a9489806b05cd72', 'status': 'downloaded'}]"
23892327,23892327,John Newsome,jnewsome,Atlanta,"Marketing & Media | DTC eComm @CocaCola | Fmr @ProcterGamble, @CNN | 🗣@atlantasymphony",,{'description': {'urls': []}},False,1604,0,1604,1858,56,Thu Mar 12 04:05:31 +0000 2009,15636,,,True,True,11675,765,,False,False,False,A80D0D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1136398740208492544/juPnUK07_normal.jpg,https://pbs.twimg.com/profile_images/1136398740208492544/juPnUK07_normal.jpg,https://pbs.twimg.com/profile_banners/23892327/1646517392,"{'palette': [{'rgb': {'red': 154, 'green': 165, 'blue': 178}, 'percentage': 51.28}, {'rgb': {'red': 27, 'green': 33, 'blue': 57}, 'percentage': 28.71}, {'rgb': {'red': 181, 'green': 140, 'blue': 138}, 'percentage': 2.94}, {'rgb': {'red': 115, 'green': 87, 'blue': 85}, 'percentage': 2.45}, {'rgb': {'red': 228, 'green': 211, 'blue': 177}, 'percentage': 2.13}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 180, 'green': 211, 'blue': 231}, 'percentage': 45.71}, {'rgb': {'red': 61, 'green': 65, 'blue': 84}, 'percentage': 37.03}, {'rgb': {'red': 132, 'green': 178, 'blue': 222}, 'percentage': 5.85}, {'rgb': {'red': 54, 'green': 83, 'blue': 121}, 'percentage': 2.71}, {'rgb': {'red': 96, 'green': 84, 'blue': 76}, 'percentage': 0.69}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",E81C4F,000000,000000,F2F2F2,False,False,False,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John Newsome,"[{'url': 'http://pbs.twimg.com/profile_images/1136398740208492544/juPnUK07_400x400.jpg', 'path': 'John Newsome-jnewsome-juPnUK07_400x400.jpg', 'checksum': '913232ff0a2ee20c83bc11729a16c2b6', 'status': 'downloaded'}]"
30043495,30043495,John King,JohnKingCNN,"Washington, D.C.","Hometown: Dorchester, MA. 1st job: Paper Boy. Current job: Dad, CNN Chief National Correspondent/Anchor Inside Politics. Fan of all sports Boston. #BeatMS",https://t.co/7TEKTu4ilr,"{'url': {'urls': [{'url': 'https://t.co/7TEKTu4ilr', 'expanded_url': 'http://www.facebook.com/johnkingcnn', 'display_url': 'facebook.com/johnkingcnn', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,591131,0,591131,1943,5541,Thu Apr 09 19:03:26 +0000 2009,48,,,False,True,7857,1332,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2528649928/image_normal.jpg,https://pbs.twimg.com/profile_images/2528649928/image_normal.jpg,,"{'palette': [{'rgb': {'red': 20, 'green': 19, 'blue': 34}, 'percentage': 30.08}, {'rgb': {'red': 203, 'green': 81, 'blue': 131}, 'percentage': 16.26}, {'rgb': {'red': 195, 'green': 213, 'blue': 240}, 'percentage': 8.88}, {'rgb': {'red': 2, 'green': 49, 'blue': 229}, 'percentage': 7.09}, {'rgb': {'red': 18, 'green': 103, 'blue': 252}, 'percentage': 7.07}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John King ,"[{'url': 'http://pbs.twimg.com/profile_images/2528649928/image_400x400.jpg', 'path': 'John King -JohnKingCNN-image_400x400.jpg', 'checksum': 'f7f37887853985ac825015c8d94bb633', 'status': 'downloaded'}]"
1584749179,1584749179,welcome to dot,WelcomeToDot,"Dorchester, MA","tweets from Dorchester -  'a microcosm of Boston' - Mayor Menino; 'God's country' - John King, CNN #VaccinateThePolice",,{'description': {'urls': []}},False,11291,0,11291,2929,225,Thu Jul 11 03:51:07 +0000 2013,98834,,,True,False,136749,8144,,False,False,False,615645,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1455029250801770499/28lpDFcr_normal.jpg,https://pbs.twimg.com/profile_images/1455029250801770499/28lpDFcr_normal.jpg,https://pbs.twimg.com/profile_banners/1584749179/1636044098,"{'palette': [{'rgb': {'red': 200, 'green': 198, 'blue': 185}, 'percentage': 45.18}, {'rgb': {'red': 118, 'green': 111, 'blue': 105}, 'percentage': 24.29}, {'rgb': {'red': 45, 'green': 41, 'blue': 38}, 'percentage': 23.35}, {'rgb': {'red': 190, 'green': 172, 'blue': 134}, 'percentage': 0.43}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 129, 'green': 92, 'blue': 14}, 'percentage': 41.02}, {'rgb': {'red': 57, 'green': 40, 'blue': 19}, 'percentage': 12.57}, {'rgb': {'red': 86, 'green': 95, 'blue': 113}, 'percentage': 10.36}, {'rgb': {'red': 129, 'green': 110, 'blue': 78}, 'percentage': 10.19}, {'rgb': {'red': 207, 'green': 170, 'blue': 56}, 'percentage': 7.59}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",570F0F,000000,6D7467,69303A,True,False,False,False,[1488331589218148359],1488331589218148359,True,,,,,,,,,promotable_user,,,none,regular,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John King ,"[{'url': 'http://pbs.twimg.com/profile_images/1455029250801770499/28lpDFcr_400x400.jpg', 'path': 'John King -WelcomeToDot-28lpDFcr_400x400.jpg', 'checksum': 'eace5cc44791a937d2328bb6cca59a59', 'status': 'downloaded'}]"
14774366,14774366,John D. Sutter,jdsutter,Salt Lake City | he/him,"Journalist and non-fiction filmmaker. MIT Science Journalism Fellow. Mostly CNN, NatGeo, FP and Poynter. Fmr Nieman. Livingston Award, EMMY nominee.",https://t.co/lWMGzWHHkN,"{'url': {'urls': [{'url': 'https://t.co/lWMGzWHHkN', 'expanded_url': 'http://johndsutter.com', 'display_url': 'johndsutter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,16526,0,16526,4039,666,Wed May 14 15:33:05 +0000 2008,3721,,,True,True,14216,1773,,False,False,False,000501,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1449056924205391884/8kwb1rMq_normal.jpg,https://pbs.twimg.com/profile_images/1449056924205391884/8kwb1rMq_normal.jpg,https://pbs.twimg.com/profile_banners/14774366/1594144054,"{'palette': [{'rgb': {'red': 71, 'green': 69, 'blue': 34}, 'percentage': 24.22}, {'rgb': {'red': 183, 'green': 192, 'blue': 198}, 'percentage': 20.61}, {'rgb': {'red': 222, 'green': 163, 'blue': 131}, 'percentage': 18.85}, {'rgb': {'red': 137, 'green': 153, 'blue': 90}, 'percentage': 15.38}, {'rgb': {'red': 20, 'green': 18, 'blue': 7}, 'percentage': 6.5}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 124, 'green': 185, 'blue': 248}, 'percentage': 27.18}, {'rgb': {'red': 48, 'green': 56, 'blue': 52}, 'percentage': 26.58}, {'rgb': {'red': 101, 'green': 101, 'blue': 67}, 'percentage': 17.81}, {'rgb': {'red': 108, 'green': 112, 'blue': 105}, 'percentage': 12.01}, {'rgb': {'red': 72, 'green': 115, 'blue': 154}, 'percentage': 8.39}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",4A913C,FFFFFF,E0FF92,000000,False,False,False,False,[1491092311140605953],1491092311140605953,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John D. Sutter,"[{'url': 'http://pbs.twimg.com/profile_images/1449056924205391884/8kwb1rMq_400x400.jpg', 'path': 'John D. Sutter-jdsutter-8kwb1rMq_400x400.jpg', 'checksum': '4a48693f36fd226378c5e1bb948e486c', 'status': 'downloaded'}]"
1702256467,1702256467,John K. Blake,JohnBlakeCNN,,"John Blake is a senior writer and producer at https://t.co/7MKO8MrDhL and author of ""Children of the Movement.""",https://t.co/6YW3q3Hbti,"{'url': {'urls': [{'url': 'https://t.co/6YW3q3Hbti', 'expanded_url': 'http://johnkblake.com', 'display_url': 'johnkblake.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/7MKO8MrDhL', 'expanded_url': 'http://CNN.com', 'display_url': 'CNN.com', 'indices': [46, 69]}]}}",False,3692,0,3692,1654,104,Mon Aug 26 15:33:53 +0000 2013,790,,,False,False,3852,15,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/426367929756569601/yatye6Jd_normal.jpeg,https://pbs.twimg.com/profile_images/426367929756569601/yatye6Jd_normal.jpeg,,"{'palette': [{'rgb': {'red': 178, 'green': 188, 'blue': 198}, 'percentage': 52.4}, {'rgb': {'red': 25, 'green': 13, 'blue': 13}, 'percentage': 20.83}, {'rgb': {'red': 213, 'green': 181, 'blue': 158}, 'percentage': 14.31}, {'rgb': {'red': 120, 'green': 75, 'blue': 54}, 'percentage': 2.48}, {'rgb': {'red': 47, 'green': 51, 'blue': 60}, 'percentage': 1.27}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John Blake,"[{'url': 'http://pbs.twimg.com/profile_images/426367929756569601/yatye6Jd_400x400.jpeg', 'path': 'John Blake-JohnBlakeCNN-yatye6Jd_400x400.jpeg', 'checksum': 'cdbd38902bf0a57372b8c2cea81ecbc0', 'status': 'downloaded'}]"
3334846930,3334846930,Nora Neus,noraneus,"Brooklyn, NY","Journalist and author. 🏳️‍🌈 @CNN Anchor producer to @johnberman. Author of MUHAMMAD NAJEM, WAR REPORTER, out Sept 27, 2022!",https://t.co/70bfHh2MvQ,"{'url': {'urls': [{'url': 'https://t.co/70bfHh2MvQ', 'expanded_url': 'https://bit.ly/MuhammadNajemWarReporter', 'display_url': 'bit.ly/MuhammadNajemW…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,6921,0,6921,1594,169,Fri Jun 19 13:43:06 +0000 2015,2681,,,True,True,5057,1071,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1327682816352595969/7CnzJaf7_normal.jpg,https://pbs.twimg.com/profile_images/1327682816352595969/7CnzJaf7_normal.jpg,https://pbs.twimg.com/profile_banners/3334846930/1641569318,"{'palette': [{'rgb': {'red': 44, 'green': 40, 'blue': 36}, 'percentage': 42.04}, {'rgb': {'red': 220, 'green': 162, 'blue': 126}, 'percentage': 22.74}, {'rgb': {'red': 90, 'green': 91, 'blue': 50}, 'percentage': 9.06}, {'rgb': {'red': 73, 'green': 38, 'blue': 21}, 'percentage': 6.51}, {'rgb': {'red': 190, 'green': 208, 'blue': 223}, 'percentage': 3.56}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 67, 'green': 86, 'blue': 155}, 'percentage': 69.24}, {'rgb': {'red': 161, 'green': 190, 'blue': 208}, 'percentage': 13.28}, {'rgb': {'red': 146, 'green': 127, 'blue': 112}, 'percentage': 5.85}, {'rgb': {'red': 75, 'green': 72, 'blue': 87}, 'percentage': 5.74}, {'rgb': {'red': 168, 'green': 64, 'blue': 72}, 'percentage': 2.2}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John Berman,"[{'url': 'http://pbs.twimg.com/profile_images/1327682816352595969/7CnzJaf7_400x400.jpg', 'path': 'John Berman-noraneus-7CnzJaf7_400x400.jpg', 'checksum': '237e828d87e63816a9f1e50c5887908f', 'status': 'downloaded'}]"
75159193,75159193,Janelle Griffin-Butts,janellegCNN,"Atlanta, GA","Planning Producer, Newsroom with Poppy Harlow & Jim Sciutto/ RT's are not endorsements; Opinions are my own",https://t.co/GS31YKpRIv,"{'url': {'urls': [{'url': 'https://t.co/GS31YKpRIv', 'expanded_url': 'http://www.cnn.com', 'display_url': 'cnn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2442,0,2442,1928,57,Fri Sep 18 00:42:46 +0000 2009,466,,,False,False,1573,26,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/790707378924773376/X_1qb6LG_normal.jpg,https://pbs.twimg.com/profile_images/790707378924773376/X_1qb6LG_normal.jpg,https://pbs.twimg.com/profile_banners/75159193/1403807165,"{'palette': [{'rgb': {'red': 129, 'green': 143, 'blue': 156}, 'percentage': 49.79}, {'rgb': {'red': 35, 'green': 33, 'blue': 34}, 'percentage': 17.24}, {'rgb': {'red': 47, 'green': 172, 'blue': 176}, 'percentage': 15.46}, {'rgb': {'red': 149, 'green': 110, 'blue': 93}, 'percentage': 13.76}, {'rgb': {'red': 84, 'green': 57, 'blue': 48}, 'percentage': 0.82}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 53, 'green': 31, 'blue': 25}, 'percentage': 49.15}, {'rgb': {'red': 214, 'green': 209, 'blue': 203}, 'percentage': 22.4}, {'rgb': {'red': 75, 'green': 25, 'blue': 23}, 'percentage': 15.04}, {'rgb': {'red': 126, 'green': 121, 'blue': 114}, 'percentage': 13.81}, {'rgb': {'red': 120, 'green': 98, 'blue': 95}, 'percentage': 0.87}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Jim Sciutto,"[{'url': 'http://pbs.twimg.com/profile_images/790707378924773376/X_1qb6LG_400x400.jpg', 'path': 'Poppy Harlow-janellegCNN-X_1qb6LG_400x400.jpg', 'checksum': '1b6c4bfb2a908deef0bf62534c03b547', 'status': 'downloaded'}]"
172603801,172603801,Ebony Davis,ebonyjdavis,"Atlanta, GA",Writer/Producer @CNN “CNN Newsroom” w/ Jim Sciutto & Poppy Harlow 9a-11a ET and “New Day Weekend” w/ Christi Paul & Boris Sanchez,https://t.co/UbTnhGQ3N3,"{'url': {'urls': [{'url': 'https://t.co/UbTnhGQ3N3', 'expanded_url': 'http://www.cnn.com', 'display_url': 'cnn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,768,0,768,329,4,Fri Jul 30 03:22:49 +0000 2010,231,,,True,False,17062,420,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1406443475911032832/LTzc_mge_normal.jpg,https://pbs.twimg.com/profile_images/1406443475911032832/LTzc_mge_normal.jpg,https://pbs.twimg.com/profile_banners/172603801/1529091347,"{'palette': [{'rgb': {'red': 32, 'green': 30, 'blue': 35}, 'percentage': 46.42}, {'rgb': {'red': 223, 'green': 214, 'blue': 209}, 'percentage': 42.8}, {'rgb': {'red': 203, 'green': 143, 'blue': 110}, 'percentage': 8.51}, {'rgb': {'red': 166, 'green': 119, 'blue': 103}, 'percentage': 0.88}, {'rgb': {'red': 124, 'green': 77, 'blue': 55}, 'percentage': 0.5}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 18, 'green': 18, 'blue': 18}, 'percentage': 91.59}, {'rgb': {'red': 186, 'green': 0, 'blue': 3}, 'percentage': 3.4}, {'rgb': {'red': 236, 'green': 208, 'blue': 212}, 'percentage': 2.47}, {'rgb': {'red': 80, 'green': 14, 'blue': 20}, 'percentage': 0.58}, {'rgb': {'red': 219, 'green': 124, 'blue': 129}, 'percentage': 0.56}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",D957BB,000000,0D1112,FF00F7,False,True,False,False,,,False,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Jim Sciutto,"[{'url': 'http://pbs.twimg.com/profile_images/1406443475911032832/LTzc_mge_400x400.jpg', 'path': 'Poppy Harlow-ebonyjdavis-LTzc_mge_400x400.jpg', 'checksum': '9a6507a7bc2280b9e32f30a412bae07a', 'status': 'downloaded'}]"
16103326,16103326,MargaretHoover,MargaretHoover,,"Host @FiringLineShow, @thirteenwnet, @pbs, @AmericanUnity Prez, @CNN, @randomhouse, @herberthoover31 fan, @JohnAvlon wife, Jack & Toula Lou's mom, Insta: m_hoov",https://t.co/2rKeRr8VO9,"{'url': {'urls': [{'url': 'https://t.co/2rKeRr8VO9', 'expanded_url': 'http://bit.ly/FLMHYT', 'display_url': 'bit.ly/FLMHYT', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,52157,0,52157,1486,807,Tue Sep 02 21:24:22 +0000 2008,2988,,,True,True,7825,618,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/1375497048733155328/JlJWx-Go_normal.jpg,https://pbs.twimg.com/profile_images/1375497048733155328/JlJWx-Go_normal.jpg,https://pbs.twimg.com/profile_banners/16103326/1617121245,"{'palette': [{'rgb': {'red': 215, 'green': 153, 'blue': 130}, 'percentage': 35.27}, {'rgb': {'red': 1, 'green': 184, 'blue': 246}, 'percentage': 20.41}, {'rgb': {'red': 2, 'green': 148, 'blue': 247}, 'percentage': 12.96}, {'rgb': {'red': 208, 'green': 197, 'blue': 182}, 'percentage': 5.55}, {'rgb': {'red': 2, 'green': 225, 'blue': 243}, 'percentage': 5.53}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 16, 'green': 9, 'blue': 8}, 'percentage': 51.78}, {'rgb': {'red': 225, 'green': 225, 'blue': 220}, 'percentage': 24.69}, {'rgb': {'red': 88, 'green': 17, 'blue': 13}, 'percentage': 9.74}, {'rgb': {'red': 115, 'green': 75, 'blue': 53}, 'percentage': 4.22}, {'rgb': {'red': 137, 'green': 106, 'blue': 85}, 'percentage': 3.72}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",990000,FFFFFF,F3F3F3,333333,True,False,False,False,,,True,,,,,,,,,promotable_user,smb,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John  Avlon ,"[{'url': 'http://pbs.twimg.com/profile_images/1375497048733155328/JlJWx-Go_400x400.jpg', 'path': 'John  Avlon -MargaretHoover-JlJWx-Go_400x400.jpg', 'checksum': '0db7e121da181f1f11306fed6a9efccf', 'status': 'downloaded'}]"
52596376,52596376,John Avlon,JohnAvlon,New York City,Senior Political Analyst & Anchor CNN - #RealityCheck. Author of Lincoln & The Fight for Peace. EIC Daily Beast 2013-18. Dad and happily half of @Hoovalon,https://t.co/7LKVMhUS69,"{'url': {'urls': [{'url': 'https://t.co/7LKVMhUS69', 'expanded_url': 'https://linktr.ee/johnavlon', 'display_url': 'linktr.ee/johnavlon', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,90956,0,90956,4841,1559,Wed Jul 01 01:53:28 +0000 2009,39654,,,True,True,33586,552,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1467924323042213894/tNtyB-uy_normal.jpg,https://pbs.twimg.com/profile_images/1467924323042213894/tNtyB-uy_normal.jpg,https://pbs.twimg.com/profile_banners/52596376/1644926893,"{'palette': [{'rgb': {'red': 75, 'green': 80, 'blue': 47}, 'percentage': 32.01}, {'rgb': {'red': 53, 'green': 52, 'blue': 81}, 'percentage': 18.87}, {'rgb': {'red': 193, 'green': 210, 'blue': 231}, 'percentage': 13.99}, {'rgb': {'red': 196, 'green': 124, 'blue': 89}, 'percentage': 13.57}, {'rgb': {'red': 129, 'green': 132, 'blue': 97}, 'percentage': 6.01}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 1, 'green': 61, 'blue': 123}, 'percentage': 62.35}, {'rgb': {'red': 220, 'green': 221, 'blue': 217}, 'percentage': 13.3}, {'rgb': {'red': 81, 'green': 122, 'blue': 168}, 'percentage': 10.54}, {'rgb': {'red': 1, 'green': 15, 'blue': 39}, 'percentage': 4.87}, {'rgb': {'red': 158, 'green': 13, 'blue': 41}, 'percentage': 4.85}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,FFFFFF,C0DFEC,333333,True,False,False,False,,,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,John  Avlon ,"[{'url': 'http://pbs.twimg.com/profile_images/1467924323042213894/tNtyB-uy_400x400.jpg', 'path': 'John  Avlon -JohnAvlon-tNtyB-uy_400x400.jpg', 'checksum': '18d58eeb78a288053dcd79c46111495f', 'status': 'downloaded'}]"
284830534,284830534,Joe Sutton,itsjoesutton,Atlanta ,Senior News Editor @CNN. Emmy Winner. I Cover News in the U.S. & Canada. Weather Nerd & Lover of Tennis. French Fries Plz!,https://t.co/ojHXX8WQe1,"{'url': {'urls': [{'url': 'https://t.co/ojHXX8WQe1', 'expanded_url': 'https://www.cnn.com/profiles/joe-sutton', 'display_url': 'cnn.com/profiles/joe-s…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,14241,0,14241,1067,326,Wed Apr 20 01:43:42 +0000 2011,3057,,,False,True,3341,224,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1501036725484900354/vHpEimAk_normal.jpg,https://pbs.twimg.com/profile_images/1501036725484900354/vHpEimAk_normal.jpg,https://pbs.twimg.com/profile_banners/284830534/1645039245,"{'palette': [{'rgb': {'red': 221, 'green': 230, 'blue': 246}, 'percentage': 58.49}, {'rgb': {'red': 49, 'green': 41, 'blue': 62}, 'percentage': 23.5}, {'rgb': {'red': 113, 'green': 110, 'blue': 130}, 'percentage': 8.78}, {'rgb': {'red': 197, 'green': 148, 'blue': 137}, 'percentage': 4.64}, {'rgb': {'red': 88, 'green': 40, 'blue': 67}, 'percentage': 2.34}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 36, 'green': 49, 'blue': 66}, 'percentage': 49.0}, {'rgb': {'red': 123, 'green': 139, 'blue': 161}, 'percentage': 47.18}, {'rgb': {'red': 197, 'green': 196, 'blue': 188}, 'percentage': 2.98}, {'rgb': {'red': 178, 'green': 177, 'blue': 173}, 'percentage': 0.62}, {'rgb': {'red': 243, 'green': 229, 'blue': 190}, 'percentage': 0.13}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,promotable_user,smb,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,Joe Sutton,"[{'url': 'http://pbs.twimg.com/profile_images/1501036725484900354/vHpEimAk_400x400.jpg', 'path': 'Joe Sutton-itsjoesutton-vHpEimAk_400x400.jpg', 'checksum': '5777d77e6f42b7a499cbe04f96b64aaa', 'status': 'downloaded'}]"
