id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_image_extensions_media_color,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions,profile_banner_extensions_media_color,profile_banner_extensions_alt_text,profile_banner_extensions_media_availability,profile_banner_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name,images
2965231202,2965231202,平岡妙子,hirari316,,朝日新聞社・子どもの習い事と新しい学びが見つかるwebサイト「みらのび」編集長。社会部、AERA編集部などで教育記者などを担当しました。Bruno Marsと宮藤官九郎が好き。スイーツはモンブランが大好き。,,{'description': {'urls': []}},False,281,0,281,397,6,Thu Jan 08 06:03:13 +0000 2015,3682,,,True,True,418,11,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1020177864006627328/EMGkyAP9_normal.jpg,https://pbs.twimg.com/profile_images/1020177864006627328/EMGkyAP9_normal.jpg,https://pbs.twimg.com/profile_banners/2965231202/1532064253,"{'palette': [{'rgb': {'red': 194, 'green': 153, 'blue': 87}, 'percentage': 21.24}, {'rgb': {'red': 222, 'green': 201, 'blue': 172}, 'percentage': 14.79}, {'rgb': {'red': 206, 'green': 151, 'blue': 16}, 'percentage': 9.32}, {'rgb': {'red': 31, 'green': 23, 'blue': 15}, 'percentage': 8.87}, {'rgb': {'red': 97, 'green': 68, 'blue': 25}, 'percentage': 8.71}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 147, 'green': 168, 'blue': 190}, 'percentage': 46.26}, {'rgb': {'red': 53, 'green': 50, 'blue': 29}, 'percentage': 17.39}, {'rgb': {'red': 248, 'green': 213, 'blue': 142}, 'percentage': 15.04}, {'rgb': {'red': 70, 'green': 122, 'blue': 182}, 'percentage': 6.49}, {'rgb': {'red': 27, 'green': 43, 'blue': 43}, 'percentage': 2.69}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,平岡妙子,"[{'url': 'http://pbs.twimg.com/profile_images/1020177864006627328/EMGkyAP9_400x400.jpg', 'path': '平岡妙子-hirari316-EMGkyAP9_400x400.jpg', 'checksum': 'deef62fd8914989b46792206c80d4547', 'status': 'downloaded'}]"
122531616,122531616,平山亜理 Ari Hirayama,arihira,Tokyo,４月から朝日新聞の甲府総局に。外国人労働者、技能実習生、留学生、日系人の暮らしや労働、教育などに関心があります。ロサンゼルス兼ハバナ特派員、サンパウロ特派員もしていました。著書に「ゲバラの実像」(朝日新聞出版)。ラテン好き。投稿は朝日新聞社の見解ではなく、個人の考えです。,,{'description': {'urls': []}},False,1670,0,1670,948,25,Sat Mar 13 01:34:44 +0000 2010,226,,,False,False,776,35,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/610895510061211649/ge9hgoDZ_normal.jpg,https://pbs.twimg.com/profile_images/610895510061211649/ge9hgoDZ_normal.jpg,https://pbs.twimg.com/profile_banners/122531616/1434483816,"{'palette': [{'rgb': {'red': 12, 'green': 10, 'blue': 12}, 'percentage': 45.56}, {'rgb': {'red': 175, 'green': 111, 'blue': 64}, 'percentage': 25.96}, {'rgb': {'red': 234, 'green': 229, 'blue': 198}, 'percentage': 7.07}, {'rgb': {'red': 212, 'green': 182, 'blue': 114}, 'percentage': 6.7}, {'rgb': {'red': 127, 'green': 101, 'blue': 65}, 'percentage': 6.27}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 169, 'green': 192, 'blue': 234}, 'percentage': 60.19}, {'rgb': {'red': 59, 'green': 60, 'blue': 65}, 'percentage': 37.55}, {'rgb': {'red': 97, 'green': 115, 'blue': 145}, 'percentage': 0.85}, {'rgb': {'red': 95, 'green': 108, 'blue': 125}, 'percentage': 0.74}, {'rgb': {'red': 206, 'green': 223, 'blue': 251}, 'percentage': 0.4}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,平山亜理,"[{'url': 'http://pbs.twimg.com/profile_images/610895510061211649/ge9hgoDZ_400x400.jpg', 'path': '平山亜理-arihira-ge9hgoDZ_400x400.jpg', 'checksum': '43dd7361ca17d19f0596ce224b668590', 'status': 'downloaded'}]"
264217870,264217870,平井隆介,hira_ryuu,東京、茨城,朝日新聞コンテンツ編成本部（旧デジタル編集部）に所属。茨城県守谷市在住。魅力あふれるコンテンツを世に送り届けたいです。マラソンのPB(ハーフ1:34.02 フル3:28.14)。次の目標はフルでサブ3.25。投稿内容は朝日新聞社の見解ではなく、RTは賛意とは限りません。,https://t.co/eAgVPJL0ti,"{'url': {'urls': [{'url': 'https://t.co/eAgVPJL0ti', 'expanded_url': 'http://www.asahi.com/sns/reporter/hirai_ryusuke.html', 'display_url': 'asahi.com/sns/reporter/h…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2324,0,2324,992,133,Fri Mar 11 14:55:53 +0000 2011,725,,,True,True,4146,446,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1262209453669015552/Sfo942UZ_normal.jpg,https://pbs.twimg.com/profile_images/1262209453669015552/Sfo942UZ_normal.jpg,https://pbs.twimg.com/profile_banners/264217870/1452555731,"{'palette': [{'rgb': {'red': 190, 'green': 204, 'blue': 223}, 'percentage': 51.23}, {'rgb': {'red': 151, 'green': 145, 'blue': 1}, 'percentage': 18.16}, {'rgb': {'red': 48, 'green': 53, 'blue': 61}, 'percentage': 9.37}, {'rgb': {'red': 161, 'green': 124, 'blue': 87}, 'percentage': 8.28}, {'rgb': {'red': 102, 'green': 100, 'blue': 13}, 'percentage': 3.86}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 46, 'green': 41, 'blue': 42}, 'percentage': 56.03}, {'rgb': {'red': 216, 'green': 212, 'blue': 209}, 'percentage': 28.72}, {'rgb': {'red': 110, 'green': 107, 'blue': 108}, 'percentage': 13.14}, {'rgb': {'red': 72, 'green': 24, 'blue': 32}, 'percentage': 2.0}, {'rgb': {'red': 56, 'green': 69, 'blue': 83}, 'percentage': 1.27}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,[1477462124230504448],1477462124230504448,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,平井隆介,"[{'url': 'http://pbs.twimg.com/profile_images/1262209453669015552/Sfo942UZ_400x400.jpg', 'path': '平井隆介-hira_ryuu-Sfo942UZ_400x400.jpg', 'checksum': 'fc2115aa23374504022fb607d6df9638', 'status': 'downloaded'}]"
3237455588,3237455588,市川美亜子,MiakoIchikawa,日本,朝日新聞記者です。主に社会部で司法制度などを取材してきました。今年３月までGLOBE編集部、４月からインタビューなどを担当するオピニオン編集部のデスクです。小学生男児の親。 見てるだけだったツイッターで少しずつ発信するようになりました。ツイートは個人の意見で、リツイートはメモ的な活用が多く、賛意ではありません。,https://t.co/h3jqp3fxuL,"{'url': {'urls': [{'url': 'https://t.co/h3jqp3fxuL', 'expanded_url': 'http://globe.asahi.com/', 'display_url': 'globe.asahi.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1474,0,1474,1450,18,Sat Jun 06 02:38:29 +0000 2015,4306,,,True,False,3617,20,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/904633178861666304/ub06c2tq_normal.jpg,https://pbs.twimg.com/profile_images/904633178861666304/ub06c2tq_normal.jpg,https://pbs.twimg.com/profile_banners/3237455588/1506849363,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 39.31}, {'rgb': {'red': 37, 'green': 40, 'blue': 53}, 'percentage': 19.6}, {'rgb': {'red': 148, 'green': 168, 'blue': 106}, 'percentage': 13.62}, {'rgb': {'red': 178, 'green': 141, 'blue': 140}, 'percentage': 8.81}, {'rgb': {'red': 178, 'green': 196, 'blue': 85}, 'percentage': 3.07}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 219, 'green': 159, 'blue': 87}, 'percentage': 46.02}, {'rgb': {'red': 125, 'green': 83, 'blue': 41}, 'percentage': 26.29}, {'rgb': {'red': 95, 'green': 118, 'blue': 14}, 'percentage': 13.05}, {'rgb': {'red': 248, 'green': 203, 'blue': 120}, 'percentage': 7.79}, {'rgb': {'red': 219, 'green': 163, 'blue': 112}, 'percentage': 2.62}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,市川美亜子,"[{'url': 'http://pbs.twimg.com/profile_images/904633178861666304/ub06c2tq_400x400.jpg', 'path': '市川美亜子-MiakoIchikawa-ub06c2tq_400x400.jpg', 'checksum': 'd97ee83b6f71e47cc9815e5adb35ebb3', 'status': 'downloaded'}]"
2272801963,2272801963,島康彦,shimaykkkt,,"朝日新聞社会部記者。皇室を担当しています。宮城県石巻市出身で、震災で実家が被災しました。石巻発の震災情報を広めたいと思っています。ローリングストーンズとプロレス、中央線沿線情報もつぶやきます。以下のツイートは私的なものです。
　朝日新聞デジタル「皇室とっておき」（http://t.co/JBL4jFY2bi）で連載中",http://t.co/JBL4jFY2bi,"{'url': {'urls': [{'url': 'http://t.co/JBL4jFY2bi', 'expanded_url': 'http://www.asahi.com/special/koushitsu/', 'display_url': 'asahi.com/special/koushi…', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'http://t.co/JBL4jFY2bi', 'expanded_url': 'http://www.asahi.com/special/koushitsu/', 'display_url': 'asahi.com/special/koushi…', 'indices': [133, 155]}]}}",False,2112,0,2112,1138,62,Thu Jan 02 10:04:53 +0000 2014,1708,,,True,True,5877,157,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/441113851711352832/yL19xaGa_normal.jpeg,https://pbs.twimg.com/profile_images/441113851711352832/yL19xaGa_normal.jpeg,,"{'palette': [{'rgb': {'red': 214, 'green': 205, 'blue': 193}, 'percentage': 54.46}, {'rgb': {'red': 18, 'green': 15, 'blue': 18}, 'percentage': 28.06}, {'rgb': {'red': 178, 'green': 119, 'blue': 99}, 'percentage': 16.17}, {'rgb': {'red': 215, 'green': 216, 'blue': 205}, 'percentage': 0.17}, {'rgb': {'red': 92, 'green': 45, 'blue': 35}, 'percentage': 0.13}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,島康彦,"[{'url': 'http://pbs.twimg.com/profile_images/441113851711352832/yL19xaGa_400x400.jpeg', 'path': '島康彦-shimaykkkt-yL19xaGa_400x400.jpeg', 'checksum': '08e5f3e8a271af8a9f13e83a5bf6c49a', 'status': 'downloaded'}]"
4919275278,4919275278,島　俊彰,shimatoshiaki18,,#朝日新聞記者。#富山 出身。#理系（農業土木、環境科学）。総・支局、広告局、東京社会部などをへて、現在大阪社会部、大阪版編集長など。気になるニュースを拾います。 #ニュース4U #事件 #情報公開 #調査報道 #遍路 #熊野古道 #釣り #サッカー #宇宙 ※投稿は個人の考えで社の見解ではありません,https://t.co/3fxoB5nAbp,"{'url': {'urls': [{'url': 'https://t.co/3fxoB5nAbp', 'expanded_url': 'http://www.asahi.com/', 'display_url': 'asahi.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1055,0,1055,484,23,Wed Feb 17 04:33:39 +0000 2016,1353,,,True,True,3279,147,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/848750967201832960/974XVGXZ_normal.jpg,https://pbs.twimg.com/profile_images/848750967201832960/974XVGXZ_normal.jpg,https://pbs.twimg.com/profile_banners/4919275278/1460010894,"{'palette': [{'rgb': {'red': 187, 'green': 186, 'blue': 163}, 'percentage': 32.43}, {'rgb': {'red': 160, 'green': 104, 'blue': 59}, 'percentage': 27.84}, {'rgb': {'red': 11, 'green': 12, 'blue': 5}, 'percentage': 20.62}, {'rgb': {'red': 233, 'green': 210, 'blue': 43}, 'percentage': 3.11}, {'rgb': {'red': 97, 'green': 50, 'blue': 21}, 'percentage': 2.83}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 132, 'green': 192, 'blue': 233}, 'percentage': 45.2}, {'rgb': {'red': 48, 'green': 52, 'blue': 62}, 'percentage': 25.53}, {'rgb': {'red': 117, 'green': 123, 'blue': 125}, 'percentage': 24.84}, {'rgb': {'red': 81, 'green': 77, 'blue': 74}, 'percentage': 2.18}, {'rgb': {'red': 170, 'green': 211, 'blue': 231}, 'percentage': 1.09}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",19CF86,000000,000000,000000,False,False,False,False,[1301637017936121856],1301637017936121856,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,島俊彰,"[{'url': 'http://pbs.twimg.com/profile_images/848750967201832960/974XVGXZ_400x400.jpg', 'path': '島俊彰-shimatoshiaki18-974XVGXZ_400x400.jpg', 'checksum': '305a6ba75c2915c0e591d25b870a3ce3', 'status': 'downloaded'}]"
1049205394797559808,1049205394797559808,峯村 健司 / Kenji Minemura『潜入中国 厳戒現場に迫った特派員の2000日』重版御礼,kenji_minemura,日本 東京,朝日新聞編集委員。北海道大学公共政策学研究センター研究員。一橋大学大学院非常勤講師。北京・ワシントンで計９年特派員。「ＬＩＮＥの個人情報管理問題のスクープ」で21年度新聞協会賞受賞。「ボーン・上田国際記者記念賞」受賞。近著に「潜入中国　厳戒現場に迫った特派員の2000日」（朝日新書）。所属組織の見解とは関係ありません。,https://t.co/6DhspokK0t,"{'url': {'urls': [{'url': 'https://t.co/6DhspokK0t', 'expanded_url': 'https://www.facebook.com/kenji.minemura.1', 'display_url': 'facebook.com/kenji.minemura…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,20288,0,20288,1096,368,Mon Oct 08 07:50:34 +0000 2018,27950,,,False,True,11515,243,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1401543652803964930/QPXyz1zM_normal.jpg,https://pbs.twimg.com/profile_images/1401543652803964930/QPXyz1zM_normal.jpg,https://pbs.twimg.com/profile_banners/1049205394797559808/1567989781,"{'palette': [{'rgb': {'red': 130, 'green': 131, 'blue': 135}, 'percentage': 39.45}, {'rgb': {'red': 34, 'green': 29, 'blue': 35}, 'percentage': 28.71}, {'rgb': {'red': 154, 'green': 104, 'blue': 80}, 'percentage': 15.84}, {'rgb': {'red': 169, 'green': 30, 'blue': 30}, 'percentage': 4.74}, {'rgb': {'red': 109, 'green': 25, 'blue': 26}, 'percentage': 1.48}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 184, 'green': 186, 'blue': 185}, 'percentage': 82.23}, {'rgb': {'red': 66, 'green': 66, 'blue': 68}, 'percentage': 6.65}, {'rgb': {'red': 176, 'green': 28, 'blue': 9}, 'percentage': 5.74}, {'rgb': {'red': 179, 'green': 97, 'blue': 86}, 'percentage': 2.8}, {'rgb': {'red': 166, 'green': 118, 'blue': 113}, 'percentage': 1.4}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,[1460971294262841347],1460971294262841347,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,峯村健司,"[{'url': 'http://pbs.twimg.com/profile_images/1401543652803964930/QPXyz1zM_400x400.jpg', 'path': '峯村健司-kenji_minemura-QPXyz1zM_400x400.jpg', 'checksum': '39422e0eac530d7b0ebe4fc5b6ca46fe', 'status': 'downloaded'}]"
1266071352,1266071352,岩波 精,sei_iwanami,,朝日新聞教育企画部でEduAを担当しています。新潟、横浜、名古屋、東京、福岡で勤務しました。（投稿内容は社の見解とは関係なく、リツイートは必ずしも賛同を示すものではありません）メールアドレスは　iwanami-s（アットマーク）https://t.co/XNzD9NZOTPです。,,"{'description': {'urls': [{'url': 'https://t.co/XNzD9NZOTP', 'expanded_url': 'http://asahi.com', 'display_url': 'asahi.com', 'indices': [114, 137]}]}}",False,2007,0,2007,572,41,Thu Mar 14 03:35:45 +0000 2013,293,,,True,True,665,5,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3726606759/ca180b1b28710ee94fc44a42da9af56d_normal.jpeg,https://pbs.twimg.com/profile_images/3726606759/ca180b1b28710ee94fc44a42da9af56d_normal.jpeg,,"{'palette': [{'rgb': {'red': 91, 'green': 139, 'blue': 193}, 'percentage': 48.65}, {'rgb': {'red': 153, 'green': 129, 'blue': 91}, 'percentage': 47.72}, {'rgb': {'red': 123, 'green': 123, 'blue': 120}, 'percentage': 1.93}, {'rgb': {'red': 52, 'green': 43, 'blue': 33}, 'percentage': 0.9}, {'rgb': {'red': 102, 'green': 61, 'blue': 37}, 'percentage': 0.24}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,岩波精,"[{'url': 'http://pbs.twimg.com/profile_images/3726606759/ca180b1b28710ee94fc44a42da9af56d_400x400.jpeg', 'path': '岩波精-sei_iwanami-ca180b1b28710ee94fc44a42da9af56d_400x400.jpeg', 'checksum': 'aec18894329688bfbc88b578b84919ea', 'status': 'downloaded'}]"
1381522603731427328,1381522603731427328,岩本美帆,iwamotoasahi,,"朝日新聞文化くらし報道部記者。土曜の「be」担当。
20代の頃は夜回り命の事件記者、30代で行政取材と調査報道。いまは読者と対話しながら、自由に書かせてもらってます。ツイートは個人の見解です。
アイコン写真含め料理はすべて夫の作。

病気と闘う子とその家族の、自主保育グループ運営に携わっています。",,{'description': {'urls': []}},False,483,0,483,229,7,Mon Apr 12 08:21:07 +0000 2021,1582,,,False,True,927,23,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1381523417640300545/4qUdEN1-_normal.jpg,https://pbs.twimg.com/profile_images/1381523417640300545/4qUdEN1-_normal.jpg,https://pbs.twimg.com/profile_banners/1381522603731427328/1632484467,"{'palette': [{'rgb': {'red': 191, 'green': 153, 'blue': 121}, 'percentage': 20.97}, {'rgb': {'red': 48, 'green': 42, 'blue': 48}, 'percentage': 12.56}, {'rgb': {'red': 118, 'green': 13, 'blue': 5}, 'percentage': 9.81}, {'rgb': {'red': 95, 'green': 54, 'blue': 38}, 'percentage': 8.5}, {'rgb': {'red': 110, 'green': 164, 'blue': 34}, 'percentage': 7.73}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 140, 'green': 88, 'blue': 57}, 'percentage': 23.73}, {'rgb': {'red': 214, 'green': 193, 'blue': 169}, 'percentage': 23.15}, {'rgb': {'red': 88, 'green': 106, 'blue': 7}, 'percentage': 17.93}, {'rgb': {'red': 196, 'green': 122, 'blue': 14}, 'percentage': 9.61}, {'rgb': {'red': 206, 'green': 93, 'blue': 14}, 'percentage': 6.14}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,[1499943166648406016],1499943166648406016,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,岩本美帆,"[{'url': 'http://pbs.twimg.com/profile_images/1381523417640300545/4qUdEN1-_400x400.jpg', 'path': '岩本美帆-iwamotoasahi-4qUdEN1-_400x400.jpg', 'checksum': 'f3d119f3e30a8f075e6e705b736d9ed8', 'status': 'downloaded'}]"
857622457263325187,857622457263325187,岩堀　滋（朝日新聞社）,OXcb7MMA5Evwo7A,,相模原支局記者です。営業系社員で入社したのですが、ひょんなことから新聞記者に。先天性右前腕欠損の身体障害者です。その類いのツイートが多くなると思います。社を代表した意見ではなく、ＲＴやリンクなども賛意とは限りませんので、よろしくお願いいたします。,,{'description': {'urls': []}},False,719,0,719,116,14,Thu Apr 27 15:48:22 +0000 2017,524,,,False,False,846,12,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/898035642596184064/mYca_xDm_normal.jpg,https://pbs.twimg.com/profile_images/898035642596184064/mYca_xDm_normal.jpg,https://pbs.twimg.com/profile_banners/857622457263325187/1585786778,"{'palette': [{'rgb': {'red': 161, 'green': 160, 'blue': 156}, 'percentage': 70.31}, {'rgb': {'red': 44, 'green': 39, 'blue': 36}, 'percentage': 24.88}, {'rgb': {'red': 197, 'green': 199, 'blue': 197}, 'percentage': 1.93}, {'rgb': {'red': 110, 'green': 69, 'blue': 48}, 'percentage': 1.53}, {'rgb': {'red': 70, 'green': 73, 'blue': 84}, 'percentage': 0.7}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 227, 'green': 249, 'blue': 253}, 'percentage': 38.26}, {'rgb': {'red': 52, 'green': 53, 'blue': 60}, 'percentage': 29.69}, {'rgb': {'red': 111, 'green': 108, 'blue': 109}, 'percentage': 29.4}, {'rgb': {'red': 115, 'green': 120, 'blue': 133}, 'percentage': 4.91}, {'rgb': {'red': 50, 'green': 67, 'blue': 90}, 'percentage': 0.71}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,岩堀滋,"[{'url': 'http://pbs.twimg.com/profile_images/898035642596184064/mYca_xDm_400x400.jpg', 'path': '岩堀滋-OXcb7MMA5Evwo7A-mYca_xDm_400x400.jpg', 'checksum': '454301fd487bc4b191f47667fbbd9a4c', 'status': 'downloaded'}]"
1412336522,1412336522,岡田健,Take_OKD,"KOBE,JAPAN",朝日新聞＠神戸の記者です／長くスポーツ記者をやってました／元放送局ディレクター／高校野球／卓球／Jリーグ／2級ＦＰ技能士／ＩＴパスポート／日常生活を送る中でふと感じるささやかな疑問や課題に敏感でありたいです／内容は社の見解ではなく、ＲＴやリンクは必ずしも賛意ではありません。,https://t.co/a2fTMlpiIv,"{'url': {'urls': [{'url': 'https://t.co/a2fTMlpiIv', 'expanded_url': 'http://www.asahi.com/sns/reporter/okada_takeshi.html', 'display_url': 'asahi.com/sns/reporter/o…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,18069,0,18069,319,79,Wed May 08 08:50:20 +0000 2013,213,,,True,True,3209,85,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3778903027/bf7cc1b4db8f346dcea736f21bf630e4_normal.jpeg,https://pbs.twimg.com/profile_images/3778903027/bf7cc1b4db8f346dcea736f21bf630e4_normal.jpeg,https://pbs.twimg.com/profile_banners/1412336522/1630027798,"{'palette': [{'rgb': {'red': 208, 'green': 170, 'blue': 149}, 'percentage': 33.07}, {'rgb': {'red': 189, 'green': 120, 'blue': 105}, 'percentage': 12.41}, {'rgb': {'red': 126, 'green': 104, 'blue': 90}, 'percentage': 11.05}, {'rgb': {'red': 94, 'green': 147, 'blue': 201}, 'percentage': 11.01}, {'rgb': {'red': 169, 'green': 185, 'blue': 211}, 'percentage': 10.66}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}","{'palette': [{'rgb': {'red': 187, 'green': 214, 'blue': 236}, 'percentage': 70.57}, {'rgb': {'red': 61, 'green': 73, 'blue': 69}, 'percentage': 9.74}, {'rgb': {'red': 130, 'green': 187, 'blue': 234}, 'percentage': 5.01}, {'rgb': {'red': 150, 'green': 160, 'blue': 145}, 'percentage': 3.14}, {'rgb': {'red': 176, 'green': 181, 'blue': 95}, 'percentage': 2.43}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,[1377521768303263744],1377521768303263744,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,岡田健,"[{'url': 'http://pbs.twimg.com/profile_images/3778903027/bf7cc1b4db8f346dcea736f21bf630e4_400x400.jpeg', 'path': '岡田健-Take_OKD-bf7cc1b4db8f346dcea736f21bf630e4_400x400.jpeg', 'checksum': '00910c42dab28b77bffa98771b6c6d4e', 'status': 'downloaded'}]"
